TERM	SYMBOL	CATEGORY	LIST
Rap1	FLT1		Manuela
Ras	FLT1		Manuela
MAPK	FLT3		Manuela
PI3K-Akt	FLT3		Manuela
Ras	FLT3		Manuela
MAPK	FLT3LG		Manuela
PI3K-Akt	FLT3LG		Manuela
Ras	FLT3LG		Manuela
MAPK	FLT4		Manuela
PI3K-Akt	FLT4		Manuela
Rap1	FLT4		Manuela
Ras	FLT4		Manuela
PI3K-Akt	FN1		Manuela
mTOR	FNIP1		Manuela
mTOR	FNIP2		Manuela
cAMP	FOS		Manuela
Estrogen	FOS		Manuela
MAPK	FOS		Manuela
TNF	FOS		Manuela
Wnt	FOSL1		Manuela
FoxO	FOXG1		Manuela
AMPK	FOXO1		Manuela
FoxO	FOXO1		Manuela
Insulin	FOXO1		Manuela
Thyroid hormone	FOXO1		Manuela
AMPK	FOXO3		Manuela
Chemokine	FOXO3		Manuela
FoxO	FOXO3		Manuela
PI3K-Akt	FOXO3		Manuela
FoxO	FOXO4		Manuela
Ras	FOXO4		Manuela
FoxO	FOXO6		Manuela
Rap1	FPR1		Manuela
Wnt	FRAT1		Manuela
Wnt	FRAT2		Manuela
Hippo	FRMD1		Manuela
Hippo	FRMD6		Manuela
cAMP	FSHB		Manuela
cAMP	FSHR		Manuela
TGF-beta	FST		Manuela
cAMP	FXYD1		Manuela
cAMP	FXYD2		Manuela
cGMP-PKG	FXYD2		Manuela
Thyroid hormone	FXYD2		Manuela
Rap1	FYB1		Manuela
Phospholipase D	FYN		Manuela
Sphingolipid	FYN		Manuela
Hippo	FZD1		Manuela
mTOR	FZD1		Manuela
Wnt	FZD1		Manuela
Hippo	FZD10		Manuela
mTOR	FZD10		Manuela
Wnt	FZD10		Manuela
Hippo	FZD2		Manuela
mTOR	FZD2		Manuela
Wnt	FZD2		Manuela
Hippo	FZD3		Manuela
mTOR	FZD3		Manuela
Wnt	FZD3		Manuela
Hippo	FZD4		Manuela
mTOR	FZD4		Manuela
Wnt	FZD4		Manuela
Hippo	FZD5		Manuela
mTOR	FZD5		Manuela
Wnt	FZD5		Manuela
Hippo	FZD6		Manuela
mTOR	FZD6		Manuela
Wnt	FZD6		Manuela
Hippo	FZD7		Manuela
mTOR	FZD7		Manuela
Wnt	FZD7		Manuela
Hippo	FZD8		Manuela
mTOR	FZD8		Manuela
Wnt	FZD8		Manuela
Hippo	FZD9		Manuela
mTOR	FZD9		Manuela
Wnt	FZD9		Manuela
Cell cycle	FZR1		Manuela
AMPK	G6PC		Manuela
FoxO	G6PC		Manuela
Insulin	G6PC		Manuela
PI3K-Akt	G6PC		Manuela
AMPK	G6PC2		Manuela
FoxO	G6PC2		Manuela
Insulin	G6PC2		Manuela
PI3K-Akt	G6PC2		Manuela
AMPK	G6PC3		Manuela
FoxO	G6PC3		Manuela
Insulin	G6PC3		Manuela
PI3K-Akt	G6PC3		Manuela
ErbB	GAB1		Manuela
Phospholipase D	GAB1		Manuela
Ras	GAB1		Manuela
Phospholipase D	GAB2		Manuela
Ras	GAB2		Manuela
Sphingolipid	GAB2		Manuela
Apelin	GABARAP		Manuela
FoxO	GABARAP		Manuela
Apelin	GABARAPL1		Manuela
FoxO	GABARAPL1		Manuela
Apelin	GABARAPL2		Manuela
FoxO	GABARAPL2		Manuela
cAMP	GABBR1		Manuela
Estrogen	GABBR1		Manuela
cAMP	GABBR2		Manuela
Estrogen	GABBR2		Manuela
Cell cycle	GADD45A		Manuela
FoxO	GADD45A		Manuela
MAPK	GADD45A		Manuela
p53	GADD45A		Manuela
Cell cycle	GADD45B		Manuela
FoxO	GADD45B		Manuela
MAPK	GADD45B		Manuela
NF-kappa B	GADD45B		Manuela
p53	GADD45B		Manuela
Cell cycle	GADD45G		Manuela
FoxO	GADD45G		Manuela
MAPK	GADD45G		Manuela
p53	GADD45G		Manuela
HIF-1	GAPDH		Manuela
Hedgehog	GAS1		Manuela
cGMP-PKG	GATA4		Manuela
Thyroid hormone	GATA4		Manuela
Insulin	GCK		Manuela
Cytokine-cytokine receptor interaction	GDF10		Manuela
Cytokine-cytokine receptor interaction	GDF11		Manuela
Cytokine-cytokine receptor interaction	GDF15		Manuela
Cytokine-cytokine receptor interaction	GDF2		Manuela
Cytokine-cytokine receptor interaction	GDF3		Manuela
Cytokine-cytokine receptor interaction	GDF5		Manuela
Hippo	GDF5		Manuela
TGF-beta	GDF5		Manuela
Cytokine-cytokine receptor interaction	GDF6		Manuela
Hippo	GDF6		Manuela
TGF-beta	GDF6		Manuela
Cytokine-cytokine receptor interaction	GDF7		Manuela
Hippo	GDF7		Manuela
TGF-beta	GDF7		Manuela
Cytokine-cytokine receptor interaction	GDF9		Manuela
JAK-STAT	GFAP		Manuela
Cytokine-cytokine receptor interaction	GH1		Manuela
JAK-STAT	GH1		Manuela
PI3K-Akt	GH1		Manuela
Cytokine-cytokine receptor interaction	GH2		Manuela
JAK-STAT	GH2		Manuela
PI3K-Akt	GH2		Manuela
Cytokine-cytokine receptor interaction	GHR		Manuela
JAK-STAT	GHR		Manuela
PI3K-Akt	GHR		Manuela
cAMP	GHRL		Manuela
cAMP	GHSR		Manuela
cAMP	GIPR		Manuela
PPAR	GK		Manuela
PPAR	GK2		Manuela
cAMP	GLI1		Manuela
Hedgehog	GLI1		Manuela
Hedgehog	GLI2		Manuela
Hippo	GLI2		Manuela
cAMP	GLI3		Manuela
Hedgehog	GLI3		Manuela
cAMP	GLP1R		Manuela
Calcium	GNA11		Manuela
cGMP-PKG	GNA11		Manuela
cGMP-PKG	GNA12		Manuela
MAPK	GNA12		Manuela
Phospholipase D	GNA12		Manuela
Sphingolipid	GNA12		Manuela
Apelin	GNA13		Manuela
cGMP-PKG	GNA13		Manuela
Phospholipase D	GNA13		Manuela
Sphingolipid	GNA13		Manuela
Calcium	GNA14		Manuela
Calcium	GNA15		Manuela
Apelin	GNAI1		Manuela
cAMP	GNAI1		Manuela
cGMP-PKG	GNAI1		Manuela
Chemokine	GNAI1		Manuela
Estrogen	GNAI1		Manuela
Rap1	GNAI1		Manuela
Sphingolipid	GNAI1		Manuela
Apelin	GNAI2		Manuela
cAMP	GNAI2		Manuela
cGMP-PKG	GNAI2		Manuela
Chemokine	GNAI2		Manuela
Estrogen	GNAI2		Manuela
Rap1	GNAI2		Manuela
Sphingolipid	GNAI2		Manuela
Apelin	GNAI3		Manuela
cAMP	GNAI3		Manuela
cGMP-PKG	GNAI3		Manuela
Chemokine	GNAI3		Manuela
Estrogen	GNAI3		Manuela
Rap1	GNAI3		Manuela
Sphingolipid	GNAI3		Manuela
Calcium	GNAL		Manuela
Estrogen	GNAO1		Manuela
Rap1	GNAO1		Manuela
Apelin	GNAQ		Manuela
Calcium	GNAQ		Manuela
cGMP-PKG	GNAQ		Manuela
Estrogen	GNAQ		Manuela
Rap1	GNAQ		Manuela
Sphingolipid	GNAQ		Manuela
Calcium	GNAS		Manuela
cAMP	GNAS		Manuela
Estrogen	GNAS		Manuela
Phospholipase D	GNAS		Manuela
Rap1	GNAS		Manuela
Apelin	GNB1		Manuela
Chemokine	GNB1		Manuela
PI3K-Akt	GNB1		Manuela
Ras	GNB1		Manuela
Apelin	GNB2		Manuela
Chemokine	GNB2		Manuela
PI3K-Akt	GNB2		Manuela
Ras	GNB2		Manuela
Apelin	GNB3		Manuela
Chemokine	GNB3		Manuela
PI3K-Akt	GNB3		Manuela
Ras	GNB3		Manuela
Apelin	GNB4		Manuela
Chemokine	GNB4		Manuela
PI3K-Akt	GNB4		Manuela
Ras	GNB4		Manuela
Apelin	GNB5		Manuela
Chemokine	GNB5		Manuela
PI3K-Akt	GNB5		Manuela
Ras	GNB5		Manuela
Apelin	GNG10		Manuela
Chemokine	GNG10		Manuela
PI3K-Akt	GNG10		Manuela
Ras	GNG10		Manuela
Apelin	GNG11		Manuela
Chemokine	GNG11		Manuela
PI3K-Akt	GNG11		Manuela
Ras	GNG11		Manuela
Apelin	GNG12		Manuela
Chemokine	GNG12		Manuela
MAPK	GNG12		Manuela
PI3K-Akt	GNG12		Manuela
Ras	GNG12		Manuela
Apelin	GNG13		Manuela
Chemokine	GNG13		Manuela
PI3K-Akt	GNG13		Manuela
Ras	GNG13		Manuela
Apelin	GNG2		Manuela
Chemokine	GNG2		Manuela
PI3K-Akt	GNG2		Manuela
Ras	GNG2		Manuela
Apelin	GNG3		Manuela
Chemokine	GNG3		Manuela
PI3K-Akt	GNG3		Manuela
Ras	GNG3		Manuela
Apelin	GNG4		Manuela
Chemokine	GNG4		Manuela
PI3K-Akt	GNG4		Manuela
Ras	GNG4		Manuela
Apelin	GNG5		Manuela
Chemokine	GNG5		Manuela
PI3K-Akt	GNG5		Manuela
Ras	GNG5		Manuela
Apelin	GNG7		Manuela
Chemokine	GNG7		Manuela
PI3K-Akt	GNG7		Manuela
Ras	GNG7		Manuela
Apelin	GNG8		Manuela
Chemokine	GNG8		Manuela
PI3K-Akt	GNG8		Manuela
Ras	GNG8		Manuela
Apelin	GNGT1		Manuela
Chemokine	GNGT1		Manuela
PI3K-Akt	GNGT1		Manuela
Ras	GNGT1		Manuela
Apelin	GNGT2		Manuela
Chemokine	GNGT2		Manuela
PI3K-Akt	GNGT2		Manuela
Ras	GNGT2		Manuela
p53	GORAB		Manuela
Wnt	GPC4		Manuela
Estrogen	GPER1		Manuela
cAMP	GPR119		Manuela
Hedgehog	GPR161		Manuela
mTOR	GRB10		Manuela
Chemokine	GRB2		Manuela
ErbB	GRB2		Manuela
Estrogen	GRB2		Manuela
FoxO	GRB2		Manuela
Insulin	GRB2		Manuela
JAK-STAT	GRB2		Manuela
MAPK	GRB2		Manuela
mTOR	GRB2		Manuela
Phospholipase D	GRB2		Manuela
PI3K-Akt	GRB2		Manuela
Ras	GRB2		Manuela
cAMP	GRIA1		Manuela
cAMP	GRIA2		Manuela
cAMP	GRIA3		Manuela
cAMP	GRIA4		Manuela
Calcium	GRIN1		Manuela
cAMP	GRIN1		Manuela
Rap1	GRIN1		Manuela
Ras	GRIN1		Manuela
Calcium	GRIN2A		Manuela
cAMP	GRIN2A		Manuela
Rap1	GRIN2A		Manuela
Ras	GRIN2A		Manuela
cAMP	GRIN2B		Manuela
Rap1	GRIN2B		Manuela
Ras	GRIN2B		Manuela
Calcium	GRIN2C		Manuela
cAMP	GRIN2C		Manuela
Calcium	GRIN2D		Manuela
cAMP	GRIN2D		Manuela
cAMP	GRIN3A		Manuela
cAMP	GRIN3B		Manuela
Chemokine	GRK1		Manuela
Chemokine	GRK2		Manuela
Hedgehog	GRK2		Manuela
Chemokine	GRK3		Manuela
Hedgehog	GRK3		Manuela
Chemokine	GRK4		Manuela
Chemokine	GRK5		Manuela
Chemokine	GRK6		Manuela
Chemokine	GRK7		Manuela
Calcium	GRM1		Manuela
Estrogen	GRM1		Manuela
FoxO	GRM1		Manuela
Phospholipase D	GRM1		Manuela
Phospholipase D	GRM2		Manuela
Phospholipase D	GRM3		Manuela
Phospholipase D	GRM4		Manuela
Calcium	GRM5		Manuela
Phospholipase D	GRM5		Manuela
Phospholipase D	GRM6		Manuela
Phospholipase D	GRM7		Manuela
Phospholipase D	GRM8		Manuela
Calcium	GRPR		Manuela
Chemokine	GSK3A		Manuela
Cell cycle	GSK3B		Manuela
Chemokine	GSK3B		Manuela
ErbB	GSK3B		Manuela
Hedgehog	GSK3B		Manuela
Hippo	GSK3B		Manuela
Insulin	GSK3B		Manuela
mTOR	GSK3B		Manuela
PI3K-Akt	GSK3B		Manuela
Thyroid hormone	GSK3B		Manuela
Wnt	GSK3B		Manuela
cGMP-PKG	GTF2I		Manuela
cGMP-PKG	GTF2IRD1		Manuela
p53	GTSE1		Manuela
cGMP-PKG	GUCY1A1		Manuela
cGMP-PKG	GUCY1A2		Manuela
cGMP-PKG	GUCY1B1		Manuela
AMPK	GYS1		Manuela
Insulin	GYS1		Manuela
PI3K-Akt	GYS1		Manuela
AMPK	GYS2		Manuela
Insulin	GYS2		Manuela
PI3K-Akt	GYS2		Manuela
ErbB	HBEGF		Manuela
Estrogen	HBEGF		Manuela
cAMP	HCAR1		Manuela
cAMP	HCAR2		Manuela
cAMP	HCAR3		Manuela
Chemokine	HCK		Manuela
cAMP	HCN2		Manuela
cAMP	HCN4		Manuela
Cell cycle	HDAC1		Manuela
Notch	HDAC1		Manuela
Thyroid hormone	HDAC1		Manuela
Cell cycle	HDAC2		Manuela
Notch	HDAC2		Manuela
Thyroid hormone	HDAC2		Manuela
Thyroid hormone	HDAC3		Manuela
Apelin	HDAC4		Manuela
Apelin	HDAC5		Manuela
Fanconi anemia	HES1		Manuela
Notch	HES1		Manuela
Notch	HES5		Manuela
MAPK	HGF		Manuela
PI3K-Akt	HGF		Manuela
Rap1	HGF		Manuela
Ras	HGF		Manuela
cAMP	HHIP		Manuela
Hedgehog	HHIP		Manuela
HIF-1	HIF1A		Manuela
Thyroid hormone	HIF1A		Manuela
HIF-1	HK1		Manuela
Insulin	HK1		Manuela
HIF-1	HK2		Manuela
Insulin	HK2		Manuela
HIF-1	HK3		Manuela
Insulin	HK3		Manuela
HIF-1	HKDC1		Manuela
Insulin	HKDC1		Manuela
AMPK	HMGCR		Manuela
PPAR	HMGCS2		Manuela
HIF-1	HMOX1		Manuela
AMPK	HNF4A		Manuela
FoxO	HOMER1		Manuela
FoxO	HOMER2		Manuela
FoxO	HOMER3		Manuela
Apelin	HRAS		Manuela
Chemokine	HRAS		Manuela
ErbB	HRAS		Manuela
Estrogen	HRAS		Manuela
FoxO	HRAS		Manuela
Insulin	HRAS		Manuela
JAK-STAT	HRAS		Manuela
MAPK	HRAS		Manuela
mTOR	HRAS		Manuela
Phospholipase D	HRAS		Manuela
PI3K-Akt	HRAS		Manuela
Rap1	HRAS		Manuela
Ras	HRAS		Manuela
Sphingolipid	HRAS		Manuela
Thyroid hormone	HRAS		Manuela
VEGF	HRAS		Manuela
Calcium	HRH1		Manuela
Calcium	HRH2		Manuela
Estrogen	HSP90AA1		Manuela
PI3K-Akt	HSP90AA1		Manuela
Estrogen	HSP90AB1		Manuela
PI3K-Akt	HSP90AB1		Manuela
Estrogen	HSP90B1		Manuela
PI3K-Akt	HSP90B1		Manuela
Estrogen	HSPA1A		Manuela
MAPK	HSPA1A		Manuela
Estrogen	HSPA1B		Manuela
MAPK	HSPA1B		Manuela
Estrogen	HSPA1L		Manuela
MAPK	HSPA1L		Manuela
Estrogen	HSPA2		Manuela
MAPK	HSPA2		Manuela
Estrogen	HSPA6		Manuela
MAPK	HSPA6		Manuela
Estrogen	HSPA8		Manuela
MAPK	HSPA8		Manuela
MAPK	HSPB1		Manuela
VEGF	HSPB1		Manuela
cAMP	HTR1A		Manuela
cAMP	HTR1B		Manuela
cAMP	HTR1D		Manuela
cAMP	HTR1E		Manuela
cAMP	HTR1F		Manuela
Calcium	HTR2A		Manuela
Calcium	HTR2B		Manuela
Calcium	HTR2C		Manuela
Calcium	HTR4		Manuela
cAMP	HTR4		Manuela
Calcium	HTR5A		Manuela
Calcium	HTR6		Manuela
cAMP	HTR6		Manuela
Calcium	HTR7		Manuela
Ras	HTR7		Manuela
PI3K-Akt	IBSP		Manuela
NF-kappa B	ICAM1		Manuela
TNF	ICAM1		Manuela
Hippo	ID1		Manuela
Rap1	ID1		Manuela
TGF-beta	ID1		Manuela
Hippo	ID2		Manuela
TGF-beta	ID2		Manuela
TGF-beta	ID3		Manuela
TGF-beta	ID4		Manuela
Cytokine-cytokine receptor interaction	IFNA1		Manuela
JAK-STAT	IFNA1		Manuela
PI3K-Akt	IFNA1		Manuela
Cytokine-cytokine receptor interaction	IFNA10		Manuela
JAK-STAT	IFNA10		Manuela
PI3K-Akt	IFNA10		Manuela
Cytokine-cytokine receptor interaction	IFNA13		Manuela
JAK-STAT	IFNA13		Manuela
PI3K-Akt	IFNA13		Manuela
Cytokine-cytokine receptor interaction	IFNA14		Manuela
JAK-STAT	IFNA14		Manuela
PI3K-Akt	IFNA14		Manuela
Cytokine-cytokine receptor interaction	IFNA16		Manuela
JAK-STAT	IFNA16		Manuela
PI3K-Akt	IFNA16		Manuela
Cytokine-cytokine receptor interaction	IFNA17		Manuela
JAK-STAT	IFNA17		Manuela
PI3K-Akt	IFNA17		Manuela
Cytokine-cytokine receptor interaction	IFNA2		Manuela
JAK-STAT	IFNA2		Manuela
PI3K-Akt	IFNA2		Manuela
Cytokine-cytokine receptor interaction	IFNA21		Manuela
JAK-STAT	IFNA21		Manuela
PI3K-Akt	IFNA21		Manuela
Cytokine-cytokine receptor interaction	IFNA4		Manuela
JAK-STAT	IFNA4		Manuela
PI3K-Akt	IFNA4		Manuela
Cytokine-cytokine receptor interaction	IFNA5		Manuela
JAK-STAT	IFNA5		Manuela
PI3K-Akt	IFNA5		Manuela
Cytokine-cytokine receptor interaction	IFNA6		Manuela
JAK-STAT	IFNA6		Manuela
PI3K-Akt	IFNA6		Manuela
Cytokine-cytokine receptor interaction	IFNA7		Manuela
JAK-STAT	IFNA7		Manuela
PI3K-Akt	IFNA7		Manuela
Cytokine-cytokine receptor interaction	IFNA8		Manuela
JAK-STAT	IFNA8		Manuela
PI3K-Akt	IFNA8		Manuela
Cytokine-cytokine receptor interaction	IFNAR1		Manuela
JAK-STAT	IFNAR1		Manuela
PI3K-Akt	IFNAR1		Manuela
Cytokine-cytokine receptor interaction	IFNAR2		Manuela
JAK-STAT	IFNAR2		Manuela
PI3K-Akt	IFNAR2		Manuela
Cytokine-cytokine receptor interaction	IFNB1		Manuela
JAK-STAT	IFNB1		Manuela
PI3K-Akt	IFNB1		Manuela
TNF	IFNB1		Manuela
Cytokine-cytokine receptor interaction	IFNE		Manuela
JAK-STAT	IFNE		Manuela
Cytokine-cytokine receptor interaction	IFNG		Manuela
HIF-1	IFNG		Manuela
JAK-STAT	IFNG		Manuela
TGF-beta	IFNG		Manuela
Cytokine-cytokine receptor interaction	IFNGR1		Manuela
HIF-1	IFNGR1		Manuela
JAK-STAT	IFNGR1		Manuela
Cytokine-cytokine receptor interaction	IFNGR2		Manuela
HIF-1	IFNGR2		Manuela
JAK-STAT	IFNGR2		Manuela
Cytokine-cytokine receptor interaction	IFNK		Manuela
JAK-STAT	IFNK		Manuela
Cytokine-cytokine receptor interaction	IFNL1		Manuela
JAK-STAT	IFNL1		Manuela
Cytokine-cytokine receptor interaction	IFNL2		Manuela
JAK-STAT	IFNL2		Manuela
Cytokine-cytokine receptor interaction	IFNL3		Manuela
JAK-STAT	IFNL3		Manuela
Cytokine-cytokine receptor interaction	IFNLR1		Manuela
JAK-STAT	IFNLR1		Manuela
Cytokine-cytokine receptor interaction	IFNW1		Manuela
JAK-STAT	IFNW1		Manuela
AMPK	IGF1		Manuela
FoxO	IGF1		Manuela
HIF-1	IGF1		Manuela
MAPK	IGF1		Manuela
mTOR	IGF1		Manuela
p53	IGF1		Manuela
PI3K-Akt	IGF1		Manuela
Rap1	IGF1		Manuela
Ras	IGF1		Manuela
AMPK	IGF1R		Manuela
FoxO	IGF1R		Manuela
HIF-1	IGF1R		Manuela
MAPK	IGF1R		Manuela
mTOR	IGF1R		Manuela
PI3K-Akt	IGF1R		Manuela
Rap1	IGF1R		Manuela
Ras	IGF1R		Manuela
MAPK	IGF2		Manuela
PI3K-Akt	IGF2		Manuela
Ras	IGF2		Manuela
p53	IGFBP3		Manuela
Hedgehog	IHH		Manuela
Chemokine	IKBKB		Manuela
FoxO	IKBKB		Manuela
Insulin	IKBKB		Manuela
MAPK	IKBKB		Manuela
mTOR	IKBKB		Manuela
NF-kappa B	IKBKB		Manuela
PI3K-Akt	IKBKB		Manuela
Ras	IKBKB		Manuela
TNF	IKBKB		Manuela
Chemokine	IKBKG		Manuela
MAPK	IKBKG		Manuela
NF-kappa B	IKBKG		Manuela
PI3K-Akt	IKBKG		Manuela
Ras	IKBKG		Manuela
TNF	IKBKG		Manuela
Cytokine-cytokine receptor interaction	IL10		Manuela
FoxO	IL10		Manuela
JAK-STAT	IL10		Manuela
Cytokine-cytokine receptor interaction	IL10RA		Manuela
JAK-STAT	IL10RA		Manuela
Cytokine-cytokine receptor interaction	IL10RB		Manuela
JAK-STAT	IL10RB		Manuela
Cytokine-cytokine receptor interaction	IL11		Manuela
JAK-STAT	IL11		Manuela
Cytokine-cytokine receptor interaction	IL11RA		Manuela
JAK-STAT	IL11RA		Manuela
Cytokine-cytokine receptor interaction	IL12A		Manuela
JAK-STAT	IL12A		Manuela
Cytokine-cytokine receptor interaction	IL12B		Manuela
JAK-STAT	IL12B		Manuela
Cytokine-cytokine receptor interaction	IL12RB1		Manuela
JAK-STAT	IL12RB1		Manuela
Cytokine-cytokine receptor interaction	IL12RB2		Manuela
JAK-STAT	IL12RB2		Manuela
Cytokine-cytokine receptor interaction	IL13		Manuela
JAK-STAT	IL13		Manuela
Cytokine-cytokine receptor interaction	IL13RA1		Manuela
JAK-STAT	IL13RA1		Manuela
Cytokine-cytokine receptor interaction	IL13RA2		Manuela
JAK-STAT	IL13RA2		Manuela
Cytokine-cytokine receptor interaction	IL15		Manuela
JAK-STAT	IL15		Manuela
TNF	IL15		Manuela
Cytokine-cytokine receptor interaction	IL15RA		Manuela
JAK-STAT	IL15RA		Manuela
Cytokine-cytokine receptor interaction	IL16		Manuela
Cytokine-cytokine receptor interaction	IL17A		Manuela
Cytokine-cytokine receptor interaction	IL17B		Manuela
Cytokine-cytokine receptor interaction	IL17C		Manuela
Cytokine-cytokine receptor interaction	IL17D		Manuela
JAK-STAT	IL17D		Manuela
Cytokine-cytokine receptor interaction	IL17F		Manuela
Cytokine-cytokine receptor interaction	IL17RA		Manuela
Cytokine-cytokine receptor interaction	IL17RB		Manuela
Cytokine-cytokine receptor interaction	IL17RC		Manuela
Cytokine-cytokine receptor interaction	IL17RE		Manuela
Cytokine-cytokine receptor interaction	IL18		Manuela
Cytokine-cytokine receptor interaction	IL18R1		Manuela
TNF	IL18R1		Manuela
Cytokine-cytokine receptor interaction	IL18RAP		Manuela
Cytokine-cytokine receptor interaction	IL19		Manuela
JAK-STAT	IL19		Manuela
Cytokine-cytokine receptor interaction	IL1A		Manuela
MAPK	IL1A		Manuela
Cytokine-cytokine receptor interaction	IL1B		Manuela
MAPK	IL1B		Manuela
NF-kappa B	IL1B		Manuela
TNF	IL1B		Manuela
Cytokine-cytokine receptor interaction	IL1F10		Manuela
Cytokine-cytokine receptor interaction	IL1R1		Manuela
MAPK	IL1R1		Manuela
NF-kappa B	IL1R1		Manuela
Cytokine-cytokine receptor interaction	IL1R2		Manuela
Cytokine-cytokine receptor interaction	IL1RAP		Manuela
MAPK	IL1RAP		Manuela
Cytokine-cytokine receptor interaction	IL1RL1		Manuela
Cytokine-cytokine receptor interaction	IL1RL2		Manuela
Cytokine-cytokine receptor interaction	IL1RN		Manuela
Cytokine-cytokine receptor interaction	IL2		Manuela
JAK-STAT	IL2		Manuela
PI3K-Akt	IL2		Manuela
Cytokine-cytokine receptor interaction	IL20		Manuela
JAK-STAT	IL20		Manuela
Cytokine-cytokine receptor interaction	IL20RA		Manuela
JAK-STAT	IL20RA		Manuela
Cytokine-cytokine receptor interaction	IL20RB		Manuela
JAK-STAT	IL20RB		Manuela
Cytokine-cytokine receptor interaction	IL21		Manuela
JAK-STAT	IL21		Manuela
Cytokine-cytokine receptor interaction	IL21R		Manuela
JAK-STAT	IL21R		Manuela
Cytokine-cytokine receptor interaction	IL22		Manuela
JAK-STAT	IL22		Manuela
Cytokine-cytokine receptor interaction	IL22RA1		Manuela
JAK-STAT	IL22RA1		Manuela
JAK-STAT	IL22RA2		Manuela
Cytokine-cytokine receptor interaction	IL23A		Manuela
JAK-STAT	IL23A		Manuela
Cytokine-cytokine receptor interaction	IL23R		Manuela
JAK-STAT	IL23R		Manuela
Cytokine-cytokine receptor interaction	IL24		Manuela
JAK-STAT	IL24		Manuela
Cytokine-cytokine receptor interaction	IL25		Manuela
Cytokine-cytokine receptor interaction	IL26		Manuela
Cytokine-cytokine receptor interaction	IL27		Manuela
Cytokine-cytokine receptor interaction	IL27RA		Manuela
JAK-STAT	IL27RA		Manuela
Cytokine-cytokine receptor interaction	IL2RA		Manuela
JAK-STAT	IL2RA		Manuela
PI3K-Akt	IL2RA		Manuela
Cytokine-cytokine receptor interaction	IL2RB		Manuela
JAK-STAT	IL2RB		Manuela
PI3K-Akt	IL2RB		Manuela
Cytokine-cytokine receptor interaction	IL2RG		Manuela
JAK-STAT	IL2RG		Manuela
PI3K-Akt	IL2RG		Manuela
Cytokine-cytokine receptor interaction	IL3		Manuela
JAK-STAT	IL3		Manuela
PI3K-Akt	IL3		Manuela
Cytokine-cytokine receptor interaction	IL31		Manuela
Cytokine-cytokine receptor interaction	IL31RA		Manuela
Cytokine-cytokine receptor interaction	IL32		Manuela
Cytokine-cytokine receptor interaction	IL33		Manuela
Cytokine-cytokine receptor interaction	IL34		Manuela
Cytokine-cytokine receptor interaction	IL36A		Manuela
Cytokine-cytokine receptor interaction	IL36B		Manuela
Cytokine-cytokine receptor interaction	IL36G		Manuela
Cytokine-cytokine receptor interaction	IL36RN		Manuela
Cytokine-cytokine receptor interaction	IL37		Manuela
Cytokine-cytokine receptor interaction	IL3RA		Manuela
JAK-STAT	IL3RA		Manuela
PI3K-Akt	IL3RA		Manuela
Cytokine-cytokine receptor interaction	IL4		Manuela
JAK-STAT	IL4		Manuela
PI3K-Akt	IL4		Manuela
Cytokine-cytokine receptor interaction	IL4R		Manuela
JAK-STAT	IL4R		Manuela
PI3K-Akt	IL4R		Manuela
Cytokine-cytokine receptor interaction	IL5		Manuela
JAK-STAT	IL5		Manuela
Cytokine-cytokine receptor interaction	IL5RA		Manuela
JAK-STAT	IL5RA		Manuela
Cytokine-cytokine receptor interaction	IL6		Manuela
FoxO	IL6		Manuela
HIF-1	IL6		Manuela
JAK-STAT	IL6		Manuela
PI3K-Akt	IL6		Manuela
TNF	IL6		Manuela
Cytokine-cytokine receptor interaction	IL6R		Manuela
HIF-1	IL6R		Manuela
JAK-STAT	IL6R		Manuela
PI3K-Akt	IL6R		Manuela
Cytokine-cytokine receptor interaction	IL6ST		Manuela
JAK-STAT	IL6ST		Manuela
Cytokine-cytokine receptor interaction	IL7		Manuela
JAK-STAT	IL7		Manuela
PI3K-Akt	IL7		Manuela
Cytokine-cytokine receptor interaction	IL7R		Manuela
FoxO	IL7R		Manuela
JAK-STAT	IL7R		Manuela
PI3K-Akt	IL7R		Manuela
Cytokine-cytokine receptor interaction	IL9		Manuela
JAK-STAT	IL9		Manuela
Cytokine-cytokine receptor interaction	IL9R		Manuela
JAK-STAT	IL9R		Manuela
PPAR	ILK		Manuela
Phosphatidylinositol signaling system	IMPA1		Manuela
Phosphatidylinositol signaling system	IMPA2		Manuela
Phosphatidylinositol signaling system	IMPAD1		Manuela
Cytokine-cytokine receptor interaction	INHA		Manuela
Cytokine-cytokine receptor interaction	INHBA		Manuela
TGF-beta	INHBA		Manuela
Cytokine-cytokine receptor interaction	INHBB		Manuela
TGF-beta	INHBB		Manuela
Cytokine-cytokine receptor interaction	INHBC		Manuela
TGF-beta	INHBC		Manuela
Cytokine-cytokine receptor interaction	INHBE		Manuela
TGF-beta	INHBE		Manuela
Phosphatidylinositol signaling system	INPP1		Manuela
Phosphatidylinositol signaling system	INPP4A		Manuela
Phosphatidylinositol signaling system	INPP4B		Manuela
Phosphatidylinositol signaling system	INPP5A		Manuela
Phosphatidylinositol signaling system	INPP5B		Manuela
Phosphatidylinositol signaling system	INPP5D		Manuela
Phosphatidylinositol signaling system	INPP5E		Manuela
Phosphatidylinositol signaling system	INPP5F		Manuela
Phosphatidylinositol signaling system	INPP5J		Manuela
Insulin	INPP5K		Manuela
Phosphatidylinositol signaling system	INPP5K		Manuela
Insulin	INPPL1		Manuela
