TERM	SYMBOL	CATEGORY	LIST
Stem	SAP18	Epithelial	Markers
Stem	GSTO1	Epithelial	Markers
Stem	RBM47	Epithelial	Markers
Stem	YWHAB	Epithelial	Markers
Stem	IGFBP4	Epithelial	Markers
Stem	MUC5B	Epithelial	Markers
Stem	SH3BGRL	Epithelial	Markers
Stem	HMGB1	Epithelial	Markers
Stem	CERS6	Epithelial	Markers
Stem	SNHG8	Epithelial	Markers
Stem	RSL1D1	Epithelial	Markers
Stem	PGRMC1	Epithelial	Markers
Stem	TCEAL9	Epithelial	Markers
Stem	PDK4	Epithelial	Markers
Stem	PIM3	Epithelial	Markers
Stem	TTC3	Epithelial	Markers
Stem	MTUS1	Epithelial	Markers
Stem	BACE2	Epithelial	Markers
Stem	LDHB	Epithelial	Markers
Stem	ITM2B	Epithelial	Markers
Stem	ATP6AP2	Epithelial	Markers
Stem	H2AZ1	Epithelial	Markers
Stem	SSR4	Epithelial	Markers
Stem	FERMT1	Epithelial	Markers
Stem	GNPTAB	Epithelial	Markers
Stem	DNAJB1	Epithelial	Markers
Stem	IFT57	Epithelial	Markers
Stem	PALLD	Epithelial	Markers
Stem	CD63	Epithelial	Markers
Stem	SELENOW	Epithelial	Markers
Stem	EID1	Epithelial	Markers
Stem	SSB	Epithelial	Markers
Stem	IFITM3	Epithelial	Markers
Stem	PLCE1	Epithelial	Markers
Stem	SLC38A1	Epithelial	Markers
Stem	ZFP36L1	Epithelial	Markers
Stem	DNAJC15	Epithelial	Markers
Stem	PPP1R12B	Epithelial	Markers
Stem	FBP1	Epithelial	Markers
Stem	GFPT1	Epithelial	Markers
Stem	RAB32	Epithelial	Markers
Stem	PRKACB	Epithelial	Markers
Stem	CD74	Epithelial	Markers
Stem	GNAQ	Epithelial	Markers
Stem	RPN2	Epithelial	Markers
Stem	RSL24D1	Epithelial	Markers
Stem	HMGN3	Epithelial	Markers
Stem	FAM177A1	Epithelial	Markers
Stem	HSP90AA1	Epithelial	Markers
Stem	TST	Epithelial	Markers
Stem	CXCL3	Epithelial	Markers
Stem	NFIC	Epithelial	Markers
Stem	NOP53	Epithelial	Markers
Stem	RPS6KA3	Epithelial	Markers
Stem	SRSF2	Epithelial	Markers
Stem	PPIG	Epithelial	Markers
Stem	ASAH1	Epithelial	Markers
Stem	PON2	Epithelial	Markers
Stem	SNHG32	Epithelial	Markers
Stem	PDLIM1	Epithelial	Markers
Stem	SERPINB1	Epithelial	Markers
Stem	MFHAS1	Epithelial	Markers
Stem	PGK1	Epithelial	Markers
Stem	TSPAN13	Epithelial	Markers
Stem	KDM5B	Epithelial	Markers
Stem	BEX3	Epithelial	Markers
Stem	MACROH2A1	Epithelial	Markers
Stem	PGM2L1	Epithelial	Markers
Stem	HNRNPH1	Epithelial	Markers
Stem	TPM3	Epithelial	Markers
Stem	SLC28A2	Epithelial	Markers
Stem	MT2A	Epithelial	Markers
Stem	TC2N	Epithelial	Markers
Stem	SATB2	Epithelial	Markers
Stem	B3GALT5	Epithelial	Markers
Stem	PKM	Epithelial	Markers
Stem	UQCRC1	Epithelial	Markers
Stem	DDX21	Epithelial	Markers
Stem	GCHFR	Epithelial	Markers
Stem	PSMA7	Epithelial	Markers
Stem	EHF	Epithelial	Markers
Stem	CDK6	Epithelial	Markers
Stem	BRI3BP	Epithelial	Markers
Stem	ESRP1	Epithelial	Markers
Stem	DSP	Epithelial	Markers
Stem/TA 1	SOX4	Epithelial	Markers
Stem/TA 1	HEXIM1	Epithelial	Markers
Stem/TA 1	H4C3	Epithelial	Markers
Stem/TA 1	MAFB	Epithelial	Markers
Stem/TA 1	H2BC8	Epithelial	Markers
Stem/TA 1	IER5L	Epithelial	Markers
Stem/TA 1	PPP1R15A	Epithelial	Markers
Stem/TA 1	JUN	Epithelial	Markers
Stem/TA 1	IER5	Epithelial	Markers
Stem/TA 1	IER2	Epithelial	Markers
Stem/TA 1	EGR1	Epithelial	Markers
Stem/TA 1	ZFP36L2	Epithelial	Markers
Stem/TA 1	PPP1R10	Epithelial	Markers
Stem/TA 1	BTG1	Epithelial	Markers
Stem/TA 1	SOCS1	Epithelial	Markers
Stem/TA 1	CEBPB	Epithelial	Markers
Stem/TA 1	NRARP	Epithelial	Markers
