TERM	SYMBOL	CATEGORY	LIST
ST	KIT		Compendium
ST	KMT2C		Compendium
ST	KMT2D		Compendium
ST	KRAS		Compendium
ST	LRP1B		Compendium
ST	MAP2K7		Compendium
ST	MYH9		Compendium
ST	NIN		Compendium
ST	NRG1		Compendium
ST	NSD1		Compendium
ST	NTRK3		Compendium
S	TP53		Compendium
ST	PIK3CA		Compendium
ST	PIK3R1		Compendium
ST	PPP3CA		Compendium
ST	PRF1		Compendium
ST	PRKCB		Compendium
ST	PRRX1		Compendium
ST	PTEN		Compendium
ST	RB1		Compendium
ST	RECQL4		Compendium
ST	RELA		Compendium
ST	RHOA		Compendium
ST	RNF43		Compendium
ST	SDC4		Compendium
ST	SMAD4		Compendium
ST	SOHLH2		Compendium
ST	TET1		Compendium
ST	TOP2A		Compendium
ST	TP53		Compendium
ST	TRIM49C		Compendium
THCA	ABL2		Compendium
THCA	AKT1		Compendium
THCA	ARID2		Compendium
THCA	ATM		Compendium
THCA	BRAF		Compendium
THCA	CHEK2		Compendium
THCA	CUX1		Compendium
THCA	DGCR8		Compendium
THCA	DNMT3A		Compendium
THCA	EIF1AX		Compendium
THCA	EPHA7		Compendium
THCA	FAM186A		Compendium
THCA	FAT3		Compendium
THCA	HERC2		Compendium
THCA	HRAS		Compendium
THCA	HSP90AA1		Compendium
THCA	KMT2A		Compendium
THCA	KMT2C		Compendium
THCA	KRAS		Compendium
THCA	LRP1B		Compendium
THCA	MAP3K1		Compendium
THCA	NEFH		Compendium
THCA	NF1		Compendium
THCA	NRAS		Compendium
THCA	PABPC1		Compendium
THCA	PAK2		Compendium
THCA	PDE4DIP		Compendium
THCA	PDPR		Compendium
THCA	PPP2R1A		Compendium
THCA	PRR14		Compendium
THCA	PTEN		Compendium
THCA	RBFOX2		Compendium
THCA	RET		Compendium
THCA	RGPD3		Compendium
THCA	RHPN2		Compendium
THCA	SETBP1		Compendium
THCA	STAG2		Compendium
THCA	TP53		Compendium
THCA	USP6		Compendium
THCA	WNK2		Compendium
THYM	BCOR		Compendium
THYM	CYLD		Compendium
THYM	EIF1AX		Compendium
THYM	GTF2I		Compendium
THYM	HRAS		Compendium
THYM	NRAS		Compendium
THYM	SF3B1		Compendium
THYM	SMARCA4		Compendium
THYM	TP53		Compendium
THYM	VHL		Compendium
THYM	ZFHX3		Compendium
UCEC	ABL1		Compendium
UCEC	ABL2		Compendium
UCEC	ACVR1		Compendium
UCEC	ACVR2A		Compendium
UCEC	AKT1		Compendium
UCEC	ARHGAP35		Compendium
UCEC	ARID1A		Compendium
UCEC	ATF7IP		Compendium
UCEC	ATM		Compendium
UCEC	ATR		Compendium
UCEC	BCOR		Compendium
UCEC	BIRC6		Compendium
UCEC	BRAF		Compendium
UCEC	CCND1		Compendium
UCEC	CHD4		Compendium
UCEC	CTCF		Compendium
UCEC	CTNNB1		Compendium
UCEC	CUX1		Compendium
UCEC	DICER1		Compendium
UCEC	EIF1AX		Compendium
UCEC	ERBB3		Compendium
UCEC	ESR1		Compendium
UCEC	FAT1		Compendium
UCEC	FBXW7		Compendium
UCEC	FGFR2		Compendium
UCEC	FOXA2		Compendium
UCEC	HOXA11		Compendium
UCEC	ING1		Compendium
UCEC	JAK1		Compendium
UCEC	KIFC1		Compendium
UCEC	KMT2C		Compendium
UCEC	KMT2D		Compendium
UCEC	KRAS		Compendium
UCEC	LZTR1		Compendium
UCEC	MAP3K1		Compendium
UCEC	MAX		Compendium
UCEC	MECOM		Compendium
UCEC	MTOR		Compendium
UCEC	MYCN		Compendium
UCEC	NFE2L2		Compendium
UCEC	NOTCH1		Compendium
UCEC	NRAS		Compendium
UCEC	NSD1		Compendium
UCEC	PBRM1		Compendium
UCEC	PIK3CA		Compendium
UCEC	PIK3R1		Compendium
UCEC	POLE		Compendium
UCEC	POLQ		Compendium
UCEC	POT1		Compendium
UCEC	PPP2R1A		Compendium
UCEC	PTEN		Compendium
UCEC	RB1		Compendium
UCEC	RBM39		Compendium
UCEC	RNF213		Compendium
UCEC	RNF43		Compendium
UCEC	RRAS2		Compendium
UCEC	SOS1		Compendium
UCEC	SOX17		Compendium
UCEC	SPOP		Compendium
UCEC	TCF7L2		Compendium
UCEC	TEC		Compendium
UCEC	TP53		Compendium
UCEC	TP63		Compendium
UCEC	U2AF1		Compendium
UCEC	USP44		Compendium
UCEC	ZFHX3		Compendium
UCS	ARID1A		Compendium
UCS	BCOR		Compendium
UCS	CHD4		Compendium
UCS	ERBB3		Compendium
UCS	FAM135B		Compendium
UCS	FBXW7		Compendium
UCS	HIP1		Compendium
UCS	KRAS		Compendium
UCS	LPP		Compendium
UCS	LRP1B		Compendium
UCS	NSD1		Compendium
UCS	PDGFRB		Compendium
UCS	PIK3CA		Compendium
UCS	PIK3R1		Compendium
UCS	PPP2R1A		Compendium
UCS	PTEN		Compendium
UCS	RB1		Compendium
UCS	SPOP		Compendium
UCS	TP53		Compendium
UCS	U2AF1		Compendium
UCS	ZBTB7B		Compendium
UVM	APC		Compendium
UVM	BAP1		Compendium
UVM	CYSLTR2		Compendium
UVM	EIF1AX		Compendium
UVM	FAT1		Compendium
UVM	GNA11		Compendium
UVM	GNAQ		Compendium
UVM	LRP1B		Compendium
UVM	PLCB4		Compendium
UVM	PPP2R1A		Compendium
UVM	SF3B1		Compendium
VV	APC		Compendium
VV	BCL11B		Compendium
VV	BRCA2		Compendium
VV	CASP8		Compendium
VV	CDKN2A		Compendium
VV	CREBBP		Compendium
VV	FANCA		Compendium
VV	FAT1		Compendium
VV	FAT2		Compendium
VV	HRAS		Compendium
VV	KMT2B		Compendium
VV	KMT2C		Compendium
VV	LATS2		Compendium
VV	NOTCH1		Compendium
VV	PIK3CA		Compendium
VV	PML		Compendium
VV	PTPRD		Compendium
VV	TP53		Compendium
VV	ZFHX3		Compendium
VV	ZNF814		Compendium
WT	AMER1		Compendium
WT	CTNNB1		Compendium
WT	DGCR8		Compendium
WT	DROSHA		Compendium
WT	MLLT1		Compendium
WT	SIX1		Compendium
WT	TP53		Compendium
